example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage
18,HE WOULDN'T SEARCH SO DON'T WORRY REPLIED CYRIL QUIETLY AND THE TWO LOOKED AT EACH OTHER AND KNEW THAT IT WAS SO,I DARE NOT GO SO FAR AS THAT BUT OF THE THREE HE IS PERHAPS THE LEAST UNLIKELY,"I do a great job at the moment and hope to go to Seattle soon. But for any, I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to be in the first place. I'm going to",False,1000,3.2580385208129883,0.15000000596046448,0.1494937688112259,stage1,LibriSpeech/test-clean/4992/41797/4992-41797-0017.flac,4992-41797-0017,0.15,stage1
19,HE WELL KNEW THE PERILS OF THE FRONTIER THE SAVAGE STATE OF SOCIETY THE LURKING INDIANS AND THE DANGERS OF FEVER,CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK,You will be gone. And then we will go down to the middle of the new passage to the limit. We'll pass you some data and we'll go south and find out there's none of us in the passage of Sri Lanka.,False,1000,4.661806106567383,0.15000000596046448,0.14959214627742767,stage1,LibriSpeech/test-clean/4970/29093/4970-29093-0023.flac,4970-29093-0023,0.15,stage1
20,BUT IT IS NOT WITH A VIEW TO DISTINCTION THAT YOU SHOULD CULTIVATE THIS TALENT IF YOU CONSULT YOUR OWN HAPPINESS,IT WAS THE SCARLET LETTER IN ANOTHER FORM THE SCARLET LETTER ENDOWED WITH LIFE,"Westwood, North, Westwood, and New Zealand, and the Delta Delta, West Florida, and the Rain, and North, and the Delta Delta, and the Super Skater.",False,1000,3.835012435913086,0.15000000596046448,0.1492786854505539,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0011.flac,3575-170457-0011,0.15,stage1
21,HE SPOKE FRENCH PERFECTLY I HAVE BEEN TOLD WHEN NEED WAS BUT DELIGHTED USUALLY IN TALKING THE BROADEST YORKSHIRE,SOME IMAGES LIKE SOME SENSATIONS FEEL VERY FAMILIAR WHILE OTHERS FEEL STRANGE,"Suit Hope Friends 2016 Station 3, and the New South. Like the light of the New South, we offer new technologies like some things.",False,1000,2.787966251373291,0.15000000596046448,0.14937567710876465,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0007.flac,3575-170457-0007,0.15,stage1
22,AND OFTEN HAS MY MOTHER SAID WHILE ON HER LAP I LAID MY HEAD SHE FEARED FOR TIME I WAS NOT MADE BUT FOR ETERNITY,HE STILL HELD ON TO IT WITH BOTH HANDS AS HE RUSHED INTO HIS MOTHER'S COTTAGE,The Oncams at their mother's catch was on the Zanada Taira Day. She's built hitarn by the Hamptons' quad steves to their ears.,False,1000,3.3420825004577637,0.15000000596046448,0.14921534061431885,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0000.flac,3575-170457-0000,0.15,stage1
23,CRIED ALICE AGAIN FOR THIS TIME THE MOUSE WAS BRISTLING ALL OVER AND SHE FELT CERTAIN IT MUST BE REALLY OFFENDED,A LITTLE BIT OF PLASTER TUMBLED DOWN THE CHIMNEY AND STARTLED ME CONFOUNDEDLY,"Until the end of the day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the next day, the",False,1000,5.463597297668457,0.15000000596046448,0.14926472306251526,stage1,LibriSpeech/test-clean/260/123440/260-123440-0019.flac,260-123440-0019,0.15,stage1
24,I CAN'T PRAY TO HAVE THE THINGS I WANT HE SAID SLOWLY AND I WON'T PRAY NOT TO HAVE THEM NOT IF I'M DAMNED FOR IT,THEN I WILL GET ME A FARM AND WILL WINTER IN THAT LAND NOW WHO WILL FOLLOW ME,"I am an accelerator, and I'll be tuning on the wish, when I fully get to that main lane. A far-smart mid-air plan, which I went in the backline, will be the full-o-missile.",False,1000,2.019174337387085,0.15000000596046448,0.14942769706249237,stage1,LibriSpeech/test-clean/237/134500/237-134500-0041.flac,237-134500-0041,0.15,stage1
25,I GAVE HIM A LITTLE BRANDY AND LEFT HIM COLLAPSED IN A CHAIR WHILE I MADE A MOST CAREFUL EXAMINATION OF THE ROOM,SHE'S OLDER THAN I AM BUT SO TINY AND SAD AND SHY THAT SHE SEEMS LIKE A CHILD,"If you want to go to the hospital, please go to the hospital and get your hands on the floor.",False,1000,5.3336663246154785,0.15000000596046448,0.14943641424179077,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0010.flac,1580-141083-0010,0.15,stage1
26,THE AWKWARD THING WAS THAT THEY HAD PRACTICALLY NO OTHER RELATIONS AND THAT HIS OWN AFFAIRS TOOK UP ALL HIS TIME,IT WAS VERY JOLLY HE MURMURED LAZILY AS MARIE CAME IN TO TAKE AWAY THE COFFEE,"The only R-Side game to be stopped L-S lagged into a turn all in one each and that's it. I don't think the finish is here, I'm going to cough.",False,1000,4.058079719543457,0.15000000596046448,0.1493341475725174,stage1,LibriSpeech/test-clean/121/127105/121-127105-0028.flac,121-127105-0028,0.15,stage1
27,THE WHARVES OF BROOKLYN AND EVERY PART OF NEW YORK BORDERING THE EAST RIVER WERE CROWDED WITH CURIOSITY SEEKERS,IN A GENERAL WAY THOUGH NOT WHOLLY NOR CONSISTENTLY THESE TWO GROUPS COINCIDE,"So for us, just for a length of an early clock, we've won 4.4, 5.0, but clock is 3.0 times the average time to go.",False,1000,4.865416526794434,0.15000000596046448,0.14950565993785858,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0036.flac,8463-294828-0036,0.15,stage1
28,SUDDENLY FOR THE PURPOSE OF RESTORING PEACE AND ORDER SPRING ACCOMPANIED BY HIS WHOLE COURT MADE HIS APPEARANCE,IS THE ATMOSPHERIC CONDITION HAVING ONCE REACHED THIS DENSITY TO BECOME FINAL,The breath was made in two-side approaches to reward the Somedayan. The first pair of the track comes by and all the water flows through the water to free.,False,1000,3.9465994834899902,0.15000000596046448,0.14940252900123596,stage1,LibriSpeech/test-clean/7127/75946/7127-75946-0015.flac,7127-75946-0015,0.15,stage1
29,HE RECKONED THEREFORE NOT ONLY UPON ASCERTAINING THE EXTENT OF THE LATE CATASTROPHE BUT UPON LEARNING ITS CAUSE,HE PANTED TO KNOW IF SHE TOO KNEW OR KNEW AND CARED NOT OR CARED AND KNEW NOT,"That's it, I hope today she's watching what we have to do. I hope she's not up for the narration.",False,1000,2.9475109577178955,0.15000000596046448,0.14951440691947937,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0005.flac,5105-28240-0005,0.15,stage1
30,IRENE BURGOYNE ONE OF HER FAMILY TOLD ME IN CONFIDENCE THAT THERE WAS A ROMANCE SOMEWHERE BACK IN THE BEGINNING,THE OTHERS RESENTED POSTPONEMENT BUT IT WAS JUST HIS SCRUPLES THAT CHARMED ME,We need to follow our own journey to save the rest of the world's most beautiful and beautiful destination.,False,1000,4.468054294586182,0.15000000596046448,0.14950594305992126,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0008.flac,4446-2271-0008,0.15,stage1
31,NOTHING CAN EXCEED THE BEAUTY OR ART OF THE INTRODUCTION IN WHICH HE IS USING WORDS AFTER HIS ACCUSTOMED MANNER,I THANK ALL WHO HAVE LOVED ME IN THEIR HEARTS WITH THANKS AND LOVE FROM MINE,I'm going to thank you for today. All who's in the presence of the Suv-Eveven Theory of Earth's life are here to thank you for leaving behind my name.,False,1000,1.6004133224487305,0.15000000596046448,0.14926385879516602,stage1,LibriSpeech/test-clean/2961/960/2961-960-0017.flac,2961-960-0017,0.15,stage1
32,THERE IS NO DANGER OF THE MODERN COMMENTATORS ON THE TIMAEUS FALLING INTO THE ABSURDITIES OF THE NEO PLATONISTS,AND I HAVE NO ONE READY TO WHOM I CAN GIVE UP THE ARCHIVES OF THE GOVERNMENT,The end of the day has been revealed in the last 20-20 century that you had. We shall all be grateful for the pleasure of using the little bit of thought to handle it.,False,1000,2.171689748764038,0.15000000596046448,0.14933601021766663,stage1,LibriSpeech/test-clean/2961/960/2961-960-0004.flac,2961-960-0004,0.15,stage1
33,THE LORD WHO HAS GIVEN US POWER TO TEACH AND TO HEAR LET HIM ALSO GIVE US THE POWER TO SERVE AND TO DO LUKE TWO,RE ENTER BUTLER AND THREE FOOTMEN WHO REMOVE THE TEA THINGS HOSTESS TO GUEST,The floor is the dirt and color of the tea that takes a cool off. But the water is good and the orange and orange are pretty clean. The tea is presented.,False,1000,5.301537990570068,0.15000000596046448,0.14945684373378754,stage1,LibriSpeech/test-clean/2830/3979/2830-3979-0011.flac,2830-3979-0011,0.15,stage1
34,ITS JAW IS ENORMOUS AND ACCORDING TO NATURALISTS IT IS ARMED WITH NO LESS THAN ONE HUNDRED AND EIGHTY TWO TEETH,LEND ME YOUR EAR FOR TEN MINUTES AND YOU SHALL LEARN JUST WHAT STAGECRAFT IS,"Today, we are in the very best season of the trading stage in Georgia.",False,1000,3.764401435852051,0.15000000596046448,0.14931640028953552,stage1,LibriSpeech/test-clean/260/123286/260-123286-0028.flac,260-123286-0028,0.15,stage1
35,MY FRIEND DID NOT APPEAR TO BE DEPRESSED BY HIS FAILURE BUT SHRUGGED HIS SHOULDERS IN HALF HUMOROUS RESIGNATION,IT MIGHT HAVE SEEMED THAT A TROUT OF THIS SIZE WAS A FAIRLY SUBSTANTIAL MEAL,The earth has been destroyed by the ancient and the earth's light and light.,False,1000,4.717167377471924,0.15000000596046448,0.14943256974220276,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0016.flac,1580-141084-0016,0.15,stage1
36,SO UNCAS YOU HAD BETTER TAKE THE LEAD WHILE I WILL PUT ON THE SKIN AGAIN AND TRUST TO CUNNING FOR WANT OF SPEED,GENTLEMEN TO YOUR POSTS WHEREUPON SAINT AIGNAN AND VILLEROY TOOK THEIR LEAVE,"The Lord does not save you from the fire, but he can ensure you are not caught in the fire.",False,1000,3.2114439010620117,0.15000000596046448,0.14924271404743195,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac,1320-122617-0025,0.15,stage1
37,THIS OUTWARD MUTABILITY INDICATED AND DID NOT MORE THAN FAIRLY EXPRESS THE VARIOUS PROPERTIES OF HER INNER LIFE,IT DID NOT BECKON OR INDEED MOVE AT ALL IT WAS AS STILL AS THE HAND OF DEATH,"Just don't be bothered by your first equipment, you won't take it out of heart, even if all of it was asked to steal some of the assas to hand the be-shoot car from the sun.",False,1000,2.460500717163086,0.15000000596046448,0.14961300790309906,stage1,LibriSpeech/test-clean/1221/135766/1221-135766-0004.flac,1221-135766-0004,0.15,stage1
38,CRIED ONE OF THE WOMEN HE TOOK NO NOTICE OF HER HE LOOKED AT ME BUT AS IF INSTEAD OF ME HE SAW WHAT HE SPOKE OF,I WAS BOOKKEEPER SO IT WAS EASY TO GET A BLANK CHECK AND FORGE THE SIGNATURE,I'm sure you are right. We just don't know that you're the first of all. We need to get a bridge to the sea to the chase and place the forge in the sea as well.,False,1000,2.98421049118042,0.15000000596046448,0.14931730926036835,stage1,LibriSpeech/test-clean/121/127105/121-127105-0002.flac,121-127105-0002,0.15,stage1
39,THOU CANST WAIT THROUGH SORROW AND SICKNESS TO BRING SOULS TO TOUCH AND THINK IT SOON WHEN OTHERS CRY TOO LATE,I'M RUNNING FOR REPRESENTATIVE ON THE REPUBLICAN TICKET SAID KENNETH QUIETLY,"Shabby M. and Brunez, who is the first to see a dolly of football from the bottom of the village, is the most famous homie set up on 20th and didn't get sent by a colony from the town of Calgary.",False,1000,2.7519240379333496,0.15000000596046448,0.14925725758075714,stage1,LibriSpeech/test-clean/908/31957/908-31957-0019.flac,908-31957-0019,0.15,stage1
40,IT IS FOUNDED ON THE ACKNOWLEDGED WEAKNESS OF THOSE WHO SURVIVE THAT PERIOD OF LIFE AT WHICH MEN CEASE TO WORK,BUT IN SUCH A CASE MISS MILNER'S ELECTION OF A HUSBAND SHALL NOT DIRECT MINE,"As the county mayor of Seattle, the College of Jesus' fans, Mr. Hershers, and the Arches, and the seniors, graduates, such as Katty and Arches, first place.",False,1000,3.729541301727295,0.15000000596046448,0.14927910268306732,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0058.flac,8455-210777-0058,0.15,stage1
41,YOU HAVE RECEIVED US WITH ALL THAT COURTESY AND HOSPITALITY FOR WHICH YOUR CHARACTER IN ENGLAND STANDS SO HIGH,TO TEACH READING MEANS TO LIGHT THE FIRE EVERY SYLLABLE SPELLED OUT SPARKLES,"We have each two battles with all my personal eyes to dial out, so with the character in the language you speak, it's been a tough hour.",False,1000,4.947530746459961,0.15000000596046448,0.14933955669403076,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0031.flac,8455-210777-0031,0.15,stage1
42,ALL THAT I AM DOING IS TO USE ITS LOGICAL TENABILITY AS A HELP IN THE ANALYSIS OF WHAT OCCURS WHEN WE REMEMBER,GRACE BE TO YOU AND PEACE FROM GOD THE FATHER AND FROM OUR LORD JESUS CHRIST,"Log of them, like the series of the blood from a logist crazy, the book's rules can be unlawed instead of the one-pointer's purchased, so its fear and stress are useless.",False,1000,3.4209365844726562,0.15000000596046448,0.14931154251098633,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0005.flac,8230-279154-0005,0.15,stage1
43,LOOK YONDER DO YOU NOT SEE THE MOON SLOWLY RISING SILVERING THE TOPMOST BRANCHES OF THE CHESTNUTS AND THE OAKS,IT'LL BE NO USE THEIR PUTTING THEIR HEADS DOWN AND SAYING COME UP AGAIN DEAR,The,False,1000,3.7163443565368652,0.15000000596046448,0.14941535890102386,stage1,LibriSpeech/test-clean/7127/75947/7127-75947-0024.flac,7127-75947-0024,0.15,stage1
44,SHE WAS DRESSED IN THE REGULATION COSTUME OF THE MAIDS AT ELMHURST A PLAIN BLACK GOWN WITH WHITE APRON AND CAP,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,"We have slightly reduced the rest of the system but we've reduced the rest of the system. We're oyster. Heavy damage, traffic, damage, and we're going away for this April 1st.",False,1000,4.690979957580566,0.15000000596046448,0.14952576160430908,stage1,LibriSpeech/test-clean/6829/68771/6829-68771-0019.flac,6829-68771-0019,0.15,stage1
45,YES THEN SOMETHING BETTER SOMETHING STILL GRANDER WILL SURELY FOLLOW OR WHEREFORE SHOULD THEY THUS ORNAMENT ME,WELL WHAT CAN'T BE DONE BY MAIN COURAGE IN WAR MUST BE DONE BY CIRCUMVENTION,"The company is currently on the top of the field of the city of New York, California. The company has closed to a global market.",False,1000,3.757429361343384,0.15000000596046448,0.14939619600772858,stage1,LibriSpeech/test-clean/672/122797/672-122797-0016.flac,672-122797-0016,0.15,stage1
46,SHE SAW THAT THE BED WAS GILDED AND SO RICH THAT IT SEEMED THAT OF A PRINCE RATHER THAN OF A PRIVATE GENTLEMAN,BUT THE BEAR INSTEAD OF OBEYING MAINTAINED THE SEAT IT HAD TAKEN AND GROWLED,Nothing to do with us in the world of the world. Our prayers are still in our minds where everything is in the end. Instead of calling us closer.,False,1000,4.073841094970703,0.15000000596046448,0.14916814863681793,stage1,LibriSpeech/test-clean/5639/40744/5639-40744-0013.flac,5639-40744-0013,0.15,stage1
47,THE SUGAR MANUFACTURER WHO SAYS LOAF CLARIFIED LUMPS BASTARD COMMON BURNT THIS HONEST MANUFACTURER TALKS SLANG,MOST PEOPLE TALK TOO MUCH SO IT IS A RELIEF TO FIND ONE WHO TALKS TOO LITTLE,"The reason is, the reason is, you know, to follow up the things that you have to do, that's the one that you really should follow.",False,1000,3.6468772888183594,0.15000000596046448,0.14960603415966034,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0023.flac,4507-16021-0023,0.15,stage1
48,I ADDRESS HIM IN ITALIAN AND HE ANSWERS VERY WITTILY BUT HIS WAY OF SPEAKING MAKES ME SMILE AND I TELL HIM WHY,AT THE EMERALD CITY WHERE OUR PRINCESS OZMA LIVES GREEN IS THE POPULAR COLOR,I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it. I did rate it,False,1000,4.017340660095215,0.15000000596046448,0.14929555356502533,stage1,LibriSpeech/test-clean/3729/6852/3729-6852-0022.flac,3729-6852-0022,0.15,stage1
