example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage,iteration_history,reason
0,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,DO NOT THEREFORE THINK THAT THE GOTHIC SCHOOL IS AN EASY ONE,We can go to the temple and go to the temple and go to the temple.,False,-1,11.421625137329102,0.15000000596046448,0.10001618415117264,stage1,LibriSpeech/test-clean/3570/5695/3570-5695-0009.flac,3570-5695-0009,0.15,stage1,,
1,MANY IF NOT ALL THE ELEMENTS OF THE PRE SOCRATIC PHILOSOPHY ARE INCLUDED IN THE TIMAEUS,WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK,All right.,False,-1,11.952764511108398,0.15000000596046448,0.099768728017807,stage1,LibriSpeech/test-clean/2961/960/2961-960-0012.flac,2961-960-0012,0.15,stage1,,
2,YOU'RE A RARE UN FOR SITTING DOWN TO YOUR WORK A LITTLE WHILE AFTER IT'S TIME TO PUT BY,DEAREST TEACH ME SO TO POUR OUT GRATITUDE AS THOU DOST GOOD,The walls of where they have to put in the RPG in the toys of the game. Even the hard drive is where the fine and the fizz are needed to put in the game.,False,-1,10.960472106933594,0.15000000596046448,0.09961632639169693,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0023.flac,2094-142345-0023,0.15,stage1,,
3,EVERY PLANT IN THE GRASS IS SET FORMALLY GROWS PERFECTLY AND MAY BE REALIZED COMPLETELY,I SHALL BE HAPPY TO TAKE CHARGE OF THEM SAID SIR FERDINANDO,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1188/133604/1188-133604-0033.flac,1188-133604-0033,0.0,stage1,,impossible_target
4,I LOVE THEE WITH THE PASSION PUT TO USE IN MY OLD GRIEFS AND WITH MY CHILDHOOD'S FAITH,THEY WERE CERTAINLY NO NEARER THE SOLUTION OF THEIR PROBLEM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/908/31957/908-31957-0024.flac,908-31957-0024,0.0,stage1,,impossible_target
5,I LOVE THEE FREELY AS MEN STRIVE FOR RIGHT I LOVE THEE PURELY AS THEY TURN FROM PRAISE,HOWEVER THAT WAS OVER NOW THE TREE GONE THE STORY AT AN END,I will be in the waiting room.,False,-1,10.5258150100708,0.15000000596046448,0.10035452991724014,stage1,LibriSpeech/test-clean/908/31957/908-31957-0023.flac,908-31957-0023,0.15,stage1,,
6,THE COMBINED BANDS OF BOTH THE COUNTRIES PLAYED THE MUSIC AND A FINE SUPPER WAS SERVED,SAID THE FIR TREE THINKING OVER WHAT HE HAD HIMSELF RELATED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8555/284449/8555-284449-0020.flac,8555-284449-0020,0.0,stage1,,impossible_target
7,THEREFORE HER MAJESTY PAID NO ATTENTION TO ANYONE AND NO ONE PAID ANY ATTENTION TO HER,HUMPY DUMPY FELL DOWNSTAIRS AND YET HE MARRIED THE PRINCESS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8555/284447/8555-284447-0007.flac,8555-284447-0007,0.0,stage1,,impossible_target
8,EVEN SO I HAD JUST RETURNED FROM AN ARDUOUS JOURNEY EXHAUSTED AND BADLY NEEDING A REST,IF A FELLOW'S BEEN A LITTLE BIT WILD HE'S BEELZEBUB AT ONCE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0002.flac,8463-294828-0002,0.0,stage1,,impossible_target
9,THE NAUTILUS NEARLY PERISHES IN THE ANTARCTIC AND NEMO SINKS INTO A GROWING DEPRESSION,HERE THEY SAID IS A RASCAL WHO HAS BEEN HARRYING OUR COASTS,"So, if the man",False,-1,11.678836822509766,0.15000000596046448,0.09980147331953049,stage1,LibriSpeech/test-clean/8463/294825/8463-294825-0012.flac,8463-294825-0012,0.15,stage1,,
0,IN THIS CASE AS IN MOST OTHERS WHAT MAY BE TAKEN AS CERTAIN IN ADVANCE IS RATHER VAGUE,HERE FRIEND TAKE IT AND HE THRUST IT INTO THE FARMER'S HAND,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0023.flac,8230-279154-0023,0.0,stage1,,impossible_target
1,HE PASSED THROUGH HENLEY SAINT ALBANS AND CAME SO NEAR TO LONDON AS HARROW ON THE HILL,BY THE HAMMER OF THOR SHOUTED GRIM HERE IS NO STINGY COWARD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8224/274384/8224-274384-0000.flac,8224-274384-0000,0.0,stage1,,impossible_target
2,THE ONLY THING NECESSARY WAS TO FIX SETH REYNOLDS AND THIS HOPKINS ARRANGED PERSONALLY,EXCLAIMED SERVADAC KEEPING HIS EYE UNMOVED AT HIS TELESCOPE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68771/6829-68771-0005.flac,6829-68771-0005,0.0,stage1,,impossible_target
3,BUT I WRESTLED WITH THIS FELLOW AND DO KNOW THAT HE PLAYED UNFAIRLY IN THE SECOND BOUT,LENGTH OF SERVICE FOURTEEN YEARS THREE MONTHS AND FIVE DAYS,"that's a minehouse because there's a helicopter on the rearward, it's from minus zero, which is a separate helicopter.",False,-1,11.300597190856934,0.15000000596046448,0.10001537203788757,stage1,LibriSpeech/test-clean/61/70968/61-70968-0023.flac,61-70968-0023,0.15,stage1,,
4,I WAS THINKING IT'S VERY LIKE THE ACE OF HEARTS ANSWERED THE CAPTAIN SOFTLY SMILING ON,BUT WHY DIDN'T YOU TELL ME WHEN YOU WERE HERE IN THE SUMMER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5683/32865/5683-32865-0010.flac,5683-32865-0010,0.0,stage1,,impossible_target
5,I STOOD WITH MY BACK TO THE WALL FOR I WANTED NO SWORD REACHING OUT OF THE DARK FOR ME,IT'S REALLY TOO WARM IN THIS ROOM TO SING DON'T YOU FEEL IT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0024.flac,5142-33396-0024,0.0,stage1,,impossible_target
6,NOTHING WAS TO BE DONE BUT TO PUT ABOUT AND RETURN IN DISAPPOINTMENT TOWARDS THE NORTH,HE'S BEEN WANTING TO MARRY HILDA THESE THREE YEARS AND MORE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5105/28241/5105-28241-0019.flac,5105-28241-0019,0.0,stage1,,impossible_target
7,MY YACHT IS AT YOUR SERVICE SIR EVEN SHOULD YOU REQUIRE TO MAKE A TOUR ROUND THE WORLD,THERE IS A MORE OR LESS ELABORATE SYSTEM OF RANK AND GRADES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0019.flac,5105-28240-0019,0.0,stage1,,impossible_target
8,IT IS SUCH A NOBLE AMBITION THAT IT IS A PITY IT HAS USUALLY SUCH A SHALLOW FOUNDATION,THE WEATHER IF WE MAY USE THAT TERM WILL CHANGE BEFORE LONG,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4970/29093/4970-29093-0007.flac,4970-29093-0007,0.0,stage1,,impossible_target
9,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,I'M SURE ALEXANDRA HOPES YOU WILL STAY ON HERE SHE MURMURED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0024.flac,4446-2273-0024,0.0,stage1,,impossible_target
0,IN THE EVENINGS I CONFESS I DO THINK BUT I NEVER TROUBLE ANY ONE ELSE WITH MY THOUGHTS,I SUPPOSE IT'S THE WET SEASON WILL YOU HAVE TO CUT THEM TOO,"I think you might have a point or an injury, because you're just going to have to go to an injury.",False,-1,10.855560302734375,0.15000000596046448,0.10030044615268707,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0022.flac,3575-170457-0022,0.15,stage1,,
1,THE VICIOUS CHARACTER OF SIN IS BROUGHT OUT BY THE WORDS WHO GAVE HIMSELF FOR OUR SINS,INDEED HE HAD LOOKED AWAY WITH THE PURPOSE OF NOT SEEING IT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0069.flac,2830-3980-0069,0.0,stage1,,impossible_target
2,I THINK THAT WILL DO SHE CONTINUED FOR THE OTHER QUALITIES ARE NOT NEEDED IN A SERVANT,THERE THERE HE SAID SOOTHINGLY PATTING HER BROWN FUZZY HEAD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1284/1181/1284-1181-0008.flac,1284-1181-0008,0.0,stage1,,impossible_target
3,HE DARTED LIKE AN ARROW THROUGH ALL THE HALLS DOWN ALL THE STAIRS AND ACROSS THE YARD,THE LAGOON HAD BEEN LEVEL WITH THE DYKES A WEEK AGO AND NOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0020.flac,7021-85628-0020,0.0,stage1,,impossible_target
4,BUT YOU MUST NOT EAT WITH YOUR CAP ON YOUR HEAD SHE SAID AND WAS GOING TO TAKE IT OFF,ON THE PALM WERE THREE LITTLE PYRAMIDS OF BLACK DOUGHY CLAY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0012.flac,7021-85628-0012,0.0,stage1,,impossible_target
5,THE TWIN BROTHER DID SOMETHING SHE DIDN'T LIKE AND SHE TURNED HIS PICTURE TO THE WALL,WATSON I HAVE ALWAYS DONE YOU AN INJUSTICE THERE ARE OTHERS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0005.flac,6930-76324-0005,0.0,stage1,,impossible_target
6,THEY REGAINED THEIR APARTMENT APPARENTLY WITHOUT DISTURBING THE HOUSEHOLD OF GAMEWELL,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70970/61-70970-0040.flac,61-70970-0040,0.0,stage1,,impossible_target
7,IN THE NATURE OF THINGS LUXURIES AND THE COMFORTS OF LIFE BELONG TO THE LEISURE CLASS,COME FORTH WORM AND THE SILENT VALLEY TO THY PENSIVE QUEEN,The weather is very cold.,False,-1,10.853381156921387,0.15000000596046448,0.10029901564121246,stage1,LibriSpeech/test-clean/3570/5694/3570-5694-0004.flac,3570-5694-0004,0.15,stage1,,
8,I WISH I HADN'T CRIED SO MUCH SAID ALICE AS SHE SWAM ABOUT TRYING TO FIND HER WAY OUT,JOHN WESLEY COMBASH JACOB TAYLOR AND THOMAS EDWARD SKINNER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123440/260-123440-0015.flac,260-123440-0015,0.0,stage1,,impossible_target
9,A SUFFOCATING SMELL OF NITROGEN FILLS THE AIR IT ENTERS THE THROAT IT FILLS THE LUNGS,HOW YOU MAY BE WONDERING ARE YOU TO BEGIN YOUR MASTERPIECE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123288/260-123288-0027.flac,260-123288-0027,0.0,stage1,,impossible_target
0,I WISH YOU WEREN'T SO RESTLESS AND DIDN'T GET SO WORKED UP OVER THINGS SHE SAID SADLY,TO BE OR NOT TO BE THAT IS THE QUESTION WHETHER TIS NOBLER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/237/134500/237-134500-0033.flac,237-134500-0033,0.0,stage1,,impossible_target
1,HENCE THE EDISON ELECTROLYTIC METER IS NO LONGER USED DESPITE ITS EXCELLENT QUALITIES,MY TONGUE REFUSED TO ARTICULATE MY POWER OF SPEECH LEFT ME,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2300/131720/2300-131720-0029.flac,2300-131720-0029,0.0,stage1,,impossible_target
2,WHY IF WE ERECT A STATION AT THE FALLS IT IS A GREAT ECONOMY TO GET IT UP TO THE CITY,PERCHANCE TOO KAFFAR'S DEATH MIGHT SERVE HIM IN GOOD STEAD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2300/131720/2300-131720-0005.flac,2300-131720-0005,0.0,stage1,,impossible_target
3,THE MOMENT I LOOKED AT MY TABLE I WAS AWARE THAT SOMEONE HAD RUMMAGED AMONG MY PAPERS,SAID ANOTHER VOICE WHICH I RECOGNIZED AS VOLTAIRE'S KAFFAR,The,False,-1,11.689824104309082,0.15000000596046448,0.0996166542172432,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0007.flac,1580-141083-0007,0.15,stage1,,
4,FOR A LONG TIME HE HAD WISHED TO EXPLORE THE BEAUTIFUL LAND OF OZ IN WHICH THEY LIVED,NOW WHAT WAS THE SENSE OF IT TWO INNOCENT BABIES LIKE THAT,"In the next episode, we will see you in the next episode.",False,-1,10.812278747558594,0.15000000596046448,0.10021071135997772,stage1,LibriSpeech/test-clean/1284/1180/1284-1180-0003.flac,1284-1180-0003,0.15,stage1,,
5,SOMEONE ELSE TOLD A STORY NOT PARTICULARLY EFFECTIVE WHICH I SAW HE WAS NOT FOLLOWING,TRULY SUCH A HORSE SHOULD BE WORTH MUCH IN NOTTINGHAM FAIR,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/127105/121-127105-0001.flac,121-127105-0001,0.0,stage1,,impossible_target
6,BUT NOW HERE IS A SUBJECT OF WHICH YOU WILL WONDER AT FIRST WHY TURNER DREW IT AT ALL,IT IS MANIFEST THAT MAN IS NOW SUBJECT TO MUCH VARIABILITY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1188/133604/1188-133604-0038.flac,1188-133604-0038,0.0,stage1,,impossible_target
7,YOU GAVE ME DOUBLE FIVE I WANT DOUBLE NINE HALLO IS THAT YOU HORATIO HAMLET SPEAKING,HAKON THERE SHALL BE YOUR CONSTANT COMPANION FRIEND FARMER,"These only gather the thawed and they won't fight the lionine. Alright, if there's any artillery quelless, you're in a hurry.",False,-1,12.228348731994629,0.15000000596046448,0.09957364201545715,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0023.flac,7176-92135-0023,0.15,stage1,,
8,EXQUISITE SOFT TURF OF THE WOODS THE HAPPINESS WHICH YOUR FRIENDSHIP CONFERS UPON ME,MY DRAGON'S BELLY IS NEVER FULL AND ON BOARD WENT THE GOLD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7127/75947/7127-75947-0025.flac,7127-75947-0025,0.0,stage1,,impossible_target
9,YET LITTLE AS IT WAS IT HAD ALREADY MADE A VAST DIFFERENCE IN THE ASPECT OF THE ROOM,TO ASK ANY MORE QUESTIONS OF YOU I BELIEVE WOULD BE UNFAIR,The,False,-1,12.009722709655762,0.15000000596046448,0.09959226846694946,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0020.flac,6930-76324-0020,0.15,stage1,,
0,OLD WILL IS A FINE FELLOW BUT POOR AND HELPLESS SINCE MISSUS ROGERS HAD HER ACCIDENT,THE REAL HUMAN DIVISION IS THIS THE LUMINOUS AND THE SHADY,"The Court will valid ferry, but for him hopefully to record the calling of the police officers.",False,-1,12.399646759033203,0.15000000596046448,0.09994819015264511,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0024.flac,6829-68769-0024,0.15,stage1,,
1,THE WOOD FLAMED UP SPLENDIDLY UNDER THE LARGE BREWING COPPER AND IT SIGHED SO DEEPLY,WHY SHOULD ONE NOT EXPLORE EVERYTHING AND STUDY EVERYTHING,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/672/122797/672-122797-0073.flac,672-122797-0073,0.0,stage1,,impossible_target
2,I WOULD FAIN KNOW IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING,WHEN SHE FINISHED ALEXANDER SHOOK HIMSELF OUT OF A REVERIE,The,False,-1,10.51229190826416,0.15000000596046448,0.10027290135622025,stage1,LibriSpeech/test-clean/672/122797/672-122797-0012.flac,672-122797-0012,0.15,stage1,,
3,WE WILL GO OUT TOGETHER TO THE BOWER THERE IS A WAY DOWN TO THE COURT FROM MY WINDOW,LAMB WOULDN'T CARE A GREAT DEAL ABOUT MANY OF THEM I FANCY,I'm sorry.,False,-1,9.142987251281738,0.15000000596046448,0.09985698014497757,stage1,LibriSpeech/test-clean/61/70970/61-70970-0016.flac,61-70970-0016,0.15,stage1,,
4,FINALLY THE ONE PARTY WENT OFF EXULTING AND THE OTHER WAS LEFT IN DESOLATION AND WOE,I SHOULDN'T WONDER IF SHE COULD LAUGH ABOUT IT WITH ME NOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5639/40744/5639-40744-0005.flac,5639-40744-0005,0.0,stage1,,impossible_target
5,SHE BLUSHED AND SMILED AND FUMBLED HIS CARD IN HER CONFUSION BEFORE SHE RAN UPSTAIRS,SHE SAVES HER HAND TOO SHE'S AT HER BEST IN THE SECOND ACT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0001.flac,4446-2275-0001,0.0,stage1,,impossible_target
6,THE MODERN ORGANIZATION OF INDUSTRY WORKS IN THE SAME DIRECTION ALSO BY ANOTHER LINE,YES BUT THE MERIDIAN OF THE PALAIS ROYAL IS THE MOST EXACT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3570/5695/3570-5695-0010.flac,3570-5695-0010,0.0,stage1,,impossible_target
7,ISN'T HE SPLENDID CRIED JASPER IN INTENSE PRIDE SWELLING UP FATHER KNEW HOW TO DO IT,SOCRATES BEGINS THE TIMAEUS WITH A SUMMARY OF THE REPUBLIC,Hello?,False,-1,11.556892395019531,0.15000000596046448,0.09978300333023071,stage1,LibriSpeech/test-clean/237/126133/237-126133-0011.flac,237-126133-0011,0.15,stage1,,
8,HER REGARD SHIFTED TO THE GREEN STALKS AND LEAVES AGAIN AND SHE STARTED TO MOVE AWAY,THE MOST THEY COULD CLAIM IS THAT THEY WERE SENT BY OTHERS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1995/1826/1995-1826-0018.flac,1995-1826-0018,0.0,stage1,,impossible_target
9,WHEN WE WERE OUT IN THE DARKNESS OF THE QUADRANGLE WE AGAIN LOOKED UP AT THE WINDOWS,AND EMIL MOWED HIS WAY SLOWLY DOWN TOWARD THE CHERRY TREES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0011.flac,1580-141084-0011,0.0,stage1,,impossible_target
0,HE WAS STILL SUFFERING FROM THIS SUDDEN DISTURBANCE OF THE QUIET ROUTINE OF HIS LIFE,AT THIS THE BUNDLE OPENED SUDDENLY AND OUT POPPED PHRONSIE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0045.flac,1580-141083-0045,0.0,stage1,,impossible_target
1,SEE THAT YOUR LIVES BE IN NOTHING WORSE THAN A BOY'S CLIMBING FOR HIS ENTANGLED KITE,BUT I HAVE OCCASIONALLY DONE THE SAME THING AT OTHER TIMES,"The needle will be derived to the number and more that turns it into a private, but it can't hide it.",False,-1,11.374815940856934,0.15000000596046448,0.10022390633821487,stage1,LibriSpeech/test-clean/1188/133604/1188-133604-0043.flac,1188-133604-0043,0.15,stage1,,
2,WHEN CALLED BEFORE I TOLD HOW HASTILY I DROPPED MY FLOWERS OR BRAKE OFF FROM A GAME,THE PHRASE AND THE DAY AND THE SCENE HARMONIZED IN A CHORD,The,False,-1,11.38920783996582,0.15000000596046448,0.0995468869805336,stage1,LibriSpeech/test-clean/908/31957/908-31957-0003.flac,908-31957-0003,0.15,stage1,,
3,DEPARTING FROM FIVE HUNDRED THOUSAND THROATS THREE CHEERS BURST FORTH IN SUCCESSION,PRIDE AFTER SATISFACTION UPLIFTED HIM LIKE LONG SLOW WAVES,The required unit is 500 gallons from the front of the house. There you see the response to the wind.,False,-1,10.925213813781738,0.15000000596046448,0.09979516267776489,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0037.flac,8463-294828-0037,0.15,stage1,,
4,THEN SAID SIR FERDINANDO THERE IS NOTHING FOR IT BUT THAT HE MUST TAKE YOU WITH HIM,I HAD A NOTION IT WAS YOU MATE AS SAVED ME FROM THE KNIFE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0040.flac,8455-210777-0040,0.0,stage1,,impossible_target
5,THE MILITARY FORCE PARTLY RABBLE PARTLY ORGANIZED HAD MEANWHILE MOVED INTO THE TOWN,FOOTNOTE SUMNER TO SHANNON MAY TWELFTH EIGHTEEN FIFTY SIX,I,False,-1,10.844378471374512,0.15000000596046448,0.09992224723100662,stage1,LibriSpeech/test-clean/7729/102255/7729-102255-0035.flac,7729-102255-0035,0.15,stage1,,
6,UPON THIS MADAME DEIGNED TO TURN HER EYES LANGUISHINGLY TOWARDS THE COMTE OBSERVING,DO YOU SUPPOSE THE MINIATURE WAS A COPY OF THE SAME THING,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7127/75947/7127-75947-0001.flac,7127-75947-0001,0.0,stage1,,impossible_target
7,TABLES WERE SPREAD ON THE LAWN AND A DAINTY BUT SUBSTANTIAL REPAST WAS TO BE SERVED,NOTTINGHAM CASTLE WAS REACHED AND ADMITTANCE WAS DEMANDED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68771/6829-68771-0011.flac,6829-68771-0011,0.0,stage1,,impossible_target
8,DON'T YOU KNOW ONE ABOUT BACON AND TALLOW CANDLES CAN'T YOU TELL ANY LARDER STORIES,COME TO ME MEN HERE HERE HE RAISED HIS VOICE STILL LOUDER,Here,False,-1,13.196203231811523,0.15000000596046448,0.1001492589712143,stage1,LibriSpeech/test-clean/672/122797/672-122797-0061.flac,672-122797-0061,0.15,stage1,,
9,WHEREUPON LAKE LAUGHED QUIETLY STILL LOOKING ON THE ACE OF HEARTS WITH HIS SLY EYES,THERE SHE SAT ON THE ROLLERS AS FAIR A SHIP AS I EVER SAW,I'm going to try to go to the water.,False,-1,10.348312377929688,0.15000000596046448,0.09901653975248337,stage1,LibriSpeech/test-clean/5683/32865/5683-32865-0011.flac,5683-32865-0011,0.15,stage1,,
0,AMBROSE MET ME AT THE BOTTOM OF THE STAIRS AND SHOWED ME THE WAY TO THE SUPPER ROOM,STEAM UP AND CANVAS SPREAD THE SCHOONER STARTED EASTWARDS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/36377/5142-36377-0003.flac,5142-36377-0003,0.0,stage1,,impossible_target
1,IS IT NOT IMPOSSIBLE HE MURMURED ALOUD THAT ANY CITY SHOULD DISAPPEAR SO COMPLETELY,DONE HE AIN'T DONE A THING HE'D OUGHTER SENCE HE WAS BORN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5105/28241/5105-28241-0012.flac,5105-28241-0012,0.0,stage1,,impossible_target
2,TRUE HISTORY BEING A MIXTURE OF ALL THINGS THE TRUE HISTORIAN MINGLES IN EVERYTHING,I WILL ASK THE LEAST IMAGINABLE BUT I MUST HAVE SOMETHING,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0035.flac,4507-16021-0035,0.0,stage1,,impossible_target
3,BARTLEY BENT OVER AND TOOK HER IN HIS ARMS KISSING HER MOUTH AND HER WET TIRED EYES,YES YES SHE HURRIED PULLING HER HAND GENTLY AWAY FROM HIM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0043.flac,4446-2275-0043,0.0,stage1,,impossible_target
4,THEY ASKED HIM TO COME TO SEE THEM IN CHELSEA AND THEY SPOKE VERY TENDERLY OF HILDA,DO YOU REMEMBER THAT FIRST WALK WE TOOK TOGETHER IN PARIS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0001.flac,4446-2273-0001,0.0,stage1,,impossible_target
5,AS USED IN THE SPEECH OF EVERYDAY LIFE THE WORD CARRIES AN UNDERTONE OF DEPRECATION,THEY ARE ALL SKETCHES MADE ABOUT THE VILLA D'ESTE YOU SEE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3570/5696/3570-5696-0006.flac,3570-5696-0006,0.0,stage1,,impossible_target
