example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage,reason
0,NAOMI SHOOK HER FOREFINGER REPROACHFULLY AT THEM AS IF THE TWO STURDY YOUNG FARMERS HAD BEEN TWO CHILDREN,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/36377/5142-36377-0024.flac,5142-36377-0024,0.0,stage1,impossible_target
1,BUT YOUNG SHARP TONGUE NOW THAT WE HAVE CAUGHT YOU WE WILL PUT YOU INTO A TRAP THAT YOU CANNOT GET OUT OF,THIS WAS WHAT DID THE MISCHIEF SO FAR AS THE RUNNING AWAY WAS CONCERNED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0067.flac,5142-33396-0067,0.0,stage1,impossible_target
2,HILDA WATCHED HIM FROM HER CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,HIS CONDUCT AND PRESENCE OF MIND IN THIS EMERGENCE APPEARED CONSPICUOUS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0016.flac,4446-2275-0016,0.0,stage1,impossible_target
3,THIS ATTITUDE IS UNIVERSAL AND PARTICULARLY DEVELOPED IN THOSE WHO CONSIDER THEMSELVES BETTER THAN OTHERS,SHE THEN ROSE HUMMING THE AIR TO WHICH SHE WAS PRESENTLY GOING TO DANCE,"And so that is where their theme is art, and particularly the end of the moon, which similarly doesn't have even one star.",False,-1,8.57984733581543,0.15000000596046448,0.09956032782793045,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0074.flac,2830-3980-0074,0.15,stage1,
4,THEIR CONTENTS HAD ALL BOILED AWAY LEAVING IN THE BOTTOM OF EACH KETTLE A FEW GRAINS OF FINE WHITE POWDER,IT WAS A DELIBERATE THEFT FROM HIS EMPLOYERS TO PROTECT A GIRL HE LOVED,So it can be difficult if I put this in a new data and leave it. These are if you thought it makes some sense to have that. So then I'll be just going to send it there.,False,-1,8.415403366088867,0.15000000596046448,0.10012920945882797,stage1,LibriSpeech/test-clean/1284/1181/1284-1181-0010.flac,1284-1181-0010,0.15,stage1,
0,INSTEAD OF SHOES THE OLD MAN WORE BOOTS WITH TURNOVER TOPS AND HIS BLUE COAT HAD WIDE CUFFS OF GOLD BRAID,SERVADAC TOOK IT FOR GRANTED THAT THE DOBRYNA WAS ENDEAVORING TO PUT IN,"This is a potato wrap, which is a good thing we've been doing with three interests, and a specialised local government. And this CWC helps the United States to make its own international.",False,-1,8.93649959564209,0.15000000596046448,0.10004236549139023,stage1,LibriSpeech/test-clean/1284/1180/1284-1180-0002.flac,1284-1180-0002,0.15,stage1,
1,IF YOU DRESSED IN SILK AND GOLD FROM TOP TO TOE YOU COULD NOT LOOK ANY NICER THAN IN YOUR LITTLE RED CAP,EXCLAIMED BILL HARMON TO HIS WIFE AS THEY WENT THROUGH THE LIGHTED HALL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0027.flac,7021-85628-0027,0.0,stage1,impossible_target
2,I HAD SCARCELY KNOWN WHAT I HAD BEEN SAYING OR DOING UP TO THIS TIME BUT AS HE SPOKE I LOOKED AT MY HAND,MY LORD MISS MILNER'S TASTE IS NOT A DEPRAVED ONE IT IS BUT TOO REFINED,the,False,-1,8.409274101257324,0.15000000596046448,0.09985499829053879,stage1,LibriSpeech/test-clean/6930/81414/6930-81414-0013.flac,6930-81414-0013,0.15,stage1,
3,HER MANNER WAS NEITHER INDEPENDENT NOR ASSERTIVE BUT RATHER ONE OF WELL BRED COMPOSURE AND CALM RELIANCE,WHY SHOULD I RUST AND BE STUPID AND SIT IN INACTION BECAUSE I AM A GIRL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68771/6829-68771-0030.flac,6829-68771-0030,0.0,stage1,impossible_target
4,POOR RACHEL HER NATURE RECOILED FROM DECEIT AND SHE TOLD AT ALL EVENTS AS MUCH OF THE TRUTH AS SHE DARED,IN THIS WORLD EVIDENTLY THE VESTIBULE OF ANOTHER THERE ARE NO FORTUNATE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5683/32879/5683-32879-0010.flac,5683-32879-0010,0.0,stage1,impossible_target
0,SO NO TALES GOT OUT TO THE NEIGHBORS BESIDES IT WAS A LONELY PLACE AND BY GOOD LUCK NO ONE CAME THAT WAY,OH WHAT A RECORD TO READ WHAT A PICTURE TO GAZE UPON HOW AWFUL THE FACT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0042.flac,5142-33396-0042,0.0,stage1,impossible_target
1,HER SEA GOING QUALITIES WERE EXCELLENT AND WOULD HAVE AMPLY SUFFICED FOR A CIRCUMNAVIGATION OF THE GLOBE,I THOUGHT IT THEREFORE MY DUTY WHEN I LEFT SCHOOL TO BECOME A GOVERNESS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5105/28241/5105-28241-0000.flac,5105-28241-0000,0.0,stage1,impossible_target
2,ITS ORIGIN WAS SMALL A GERM AN INSIGNIFICANT SEED HARDLY TO BE THOUGHT OF AS LIKELY TO AROUSE OPPOSITION,BUT I WOULD NOT SPEAK AT THE TIME BECAUSE I WANTED TO REFRESH MY MEMORY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4077/13751/4077-13751-0001.flac,4077-13751-0001,0.0,stage1,impossible_target
3,PLATO HAD NOT THE COMMAND OF HIS MATERIALS WHICH WOULD HAVE ENABLED HIM TO PRODUCE A PERFECT WORK OF ART,THE MOST FAMOUS OF THEM ALL WAS THE OVERTHROW OF THE ISLAND OF ATLANTIS,The police is in the place to set the fire.,False,-1,8.27704906463623,0.15000000596046448,0.10035862773656845,stage1,LibriSpeech/test-clean/2961/960/2961-960-0022.flac,2961-960-0022,0.15,stage1,
4,WE LOOK FOR THAT REWARD WHICH EYE HATH NOT SEEN NOR EAR HEARD NEITHER HATH ENTERED INTO THE HEART OF MAN,THAT WON'T LAST IT WILL GO AWAY AND THINGS WILL BE JUST AS THEY USED TO,The government is not allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to be allowed to,False,-1,9.050328254699707,0.15000000596046448,0.09966503083705902,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0032.flac,2830-3980-0032,0.15,stage1,
0,THESE PERVERTERS OF THE RIGHTEOUSNESS OF CHRIST RESIST THE FATHER AND THE SON AND THE WORKS OF THEM BOTH,THEY THINK YOU'RE PROUD BECAUSE YOU'VE BEEN AWAY TO SCHOOL OR SOMETHING,The most popular technology in the world is the cooling system.,False,-1,7.766610145568848,0.15000000596046448,0.09976361691951752,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0023.flac,2830-3980-0023,0.15,stage1,
1,SUDDENLY THE ICHTHYOSAURUS AND THE PLESIOSAURUS DISAPPEAR BELOW LEAVING A WHIRLPOOL EDDYING IN THE WATER,THAT'S NOT MUCH OF A JOB FOR AN ATHLETE HERE I'VE BEEN TO TOWN AND BACK,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0030.flac,260-123286-0030,0.0,stage1,impossible_target
2,NAY DEAR AUNT YOU NEVER HEARD ME SAY THAT ALL PEOPLE ARE CALLED TO FORSAKE THEIR WORK AND THEIR FAMILIES,I KNOW GASPED POLLY CONTROLLING HER SOBS I WON'T ONLY I CAN'T THANK YOU,The,False,-1,8.543846130371094,0.15000000596046448,0.09986989200115204,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0036.flac,2094-142345-0036,0.15,stage1,
3,THE GLIMMERING SEA OF DELICATE LEAVES WHISPERED AND MURMURED BEFORE HER STRETCHING AWAY TO THE NORTHWARD,THE PARIS PLANT LIKE THAT AT THE CRYSTAL PALACE WAS A TEMPORARY EXHIBIT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1995/1826/1995-1826-0016.flac,1995-1826-0016,0.0,stage1,impossible_target
4,ALSO A POPULAR CONTRIVANCE WHEREBY LOVE MAKING MAY BE SUSPENDED BUT NOT STOPPED DURING THE PICNIC SEASON,I THINK I SHOULD BE DOING YOU A SERVICE TO TURN YOU OUT OF SUCH A PLACE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/121726/121-121726-0000.flac,121-121726-0000,0.0,stage1,impossible_target
0,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS,HOLMES TURNED AWAY AND STOOPED SUDDENLY TO THE FLOOR HALLOA WHAT'S THIS,to,False,-1,8.785922050476074,0.15000000596046448,0.10032173246145248,stage1,LibriSpeech/test-clean/1089/134686/1089-134686-0002.flac,1089-134686-0002,0.15,stage1,
1,AND THOUGH I HAVE GROWN SERENE AND STRONG SINCE THEN I THINK THAT GOD HAS WILLED A STILL RENEWABLE FEAR,HORSE SENSE A DEGREE OF WISDOM THAT KEEPS ONE FROM BETTING ON THE RACES,The,False,-1,7.785019874572754,0.15000000596046448,0.09975183755159378,stage1,LibriSpeech/test-clean/908/31957/908-31957-0009.flac,908-31957-0009,0.15,stage1,
2,THERE CAME UPON ME A SUDDEN SHOCK WHEN I HEARD THESE WORDS WHICH EXCEEDED ANYTHING WHICH I HAD YET FELT,WHOSE FEET ARE AS THE FEET OF HARTS AND UNDERNEATH THE EVERLASTING ARMS,"So, if you live like one, you're gonna learn to talk. I'm not gonna use the filter, but I'm gonna learn to learn to talk. If you're not, I'm gonna learn to learn to talk to you.",False,-1,8.956528663635254,0.15000000596046448,0.10064662247896194,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0041.flac,8455-210777-0041,0.15,stage1,
3,ANOTHER PREACHER AFTER REPROACHING HIM TO HIS FACE WITH HIS MISGOVERNMENT ORDERED THIS PSALM TO BE SUNG,THE RECTOR PAUSED AND THEN SHAKING HIS CLASPED HANDS BEFORE HIM WENT ON,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8224/274384/8224-274384-0005.flac,8224-274384-0005,0.0,stage1,impossible_target
4,AND SO ON TILL YOU GET TO THE END WHEN OPHELIA MIGHT SAY AH YES OR SOMETHING NON COMMITTAL OF THAT SORT,BUT AT THIS POINT IN THE RAPIDS IT WAS IMPOSSIBLE FOR HIM TO STAY DOWN,The same style but the same technique we've been in and we're doing the same for you. This is the same choice. Voice musting when the arm can never open up and voice.,False,-1,8.256855010986328,0.15000000596046448,0.10012957453727722,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0015.flac,7176-92135-0015,0.15,stage1,
0,BUT SUPPOSE YOU SAID I'M FOND OF WRITING MY PEOPLE ALWAYS SAY MY LETTERS HOME ARE GOOD ENOUGH FOR PUNCH,THE GREAT HAWK FOLLOWED HURRIEDLY TO RETRIEVE HIS PREY FROM THE GROUND,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0005.flac,7176-92135-0005,0.0,stage1,impossible_target
1,FOR THE FIRST TIME THE MAID SEEMED A LITTLE CONFUSED AND HER GAZE WANDERED FROM THE FACE OF HER VISITOR,HE WAS SUCH A BIG BOY THAT HE WORE HIGH BOOTS AND CARRIED A JACK KNIFE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68771/6829-68771-0024.flac,6829-68771-0024,0.0,stage1,impossible_target
2,HIS TONES RANG PLEASANTLY ON WARRENTON'S EARS AND FORTHWITH A GOOD FELLOWSHIP WAS HERALDED BETWEEN THEM,WILL YOU LEAVE ME ALONE IN MY OWN ROOM OR MUST I GO AWAY TO ESCAPE YOU,is,False,-1,9.414462089538574,0.15000000596046448,0.09992581605911255,stage1,LibriSpeech/test-clean/61/70970/61-70970-0037.flac,61-70970-0037,0.15,stage1,
3,TO THE FERVENT LATTER DAY SAINT A TEMPLE IS NOT SIMPLY A CHURCH BUILDING A HOUSE FOR RELIGIOUS ASSEMBLY,HE SPOKE SIMPLY BUT PACED UP AND DOWN THE NARROW CELL IN FRONT OF THEM,the,False,-1,9.03294849395752,0.15000000596046448,0.099622443318367,stage1,LibriSpeech/test-clean/4077/13751/4077-13751-0010.flac,4077-13751-0010,0.15,stage1,
4,JANUARY AND FEBRUARY OF EIGHTEEN THIRTY SEVEN HAD PASSED AWAY AND STILL THERE WAS NO REPLY FROM SOUTHEY,AS ANY IN ENGLAND I WOULD SAY SAID GAMEWELL PROUDLY THAT IS IN HIS DAY,"The only one segment out of his is green to date, but today, as to present, I think a sale goal is yielded with a number of activities I should do.",False,-1,8.644533157348633,0.15000000596046448,0.10001210868358612,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0009.flac,3575-170457-0009,0.15,stage1,
0,SINCE CHRIST WAS GIVEN FOR OUR SINS IT STANDS TO REASON THAT THEY CANNOT BE PUT AWAY BY OUR OWN EFFORTS,IT IS ENOUGH SAID GEORGE GAMEWELL SHARPLY AND HE TURNED UPON THE CROWD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0066.flac,2830-3980-0066,0.0,stage1,impossible_target
1,I CAN DISTINGUISH THE EYE OF THE ICHTHYOSAURUS GLOWING LIKE A RED HOT COAL AND AS LARGE AS A MAN'S HEAD,BEFORE THEM FLED THE STROLLER AND HIS THREE SONS CAPLESS AND TERRIFIED,The car is a really old-fashioned car.,False,-1,9.834711074829102,0.15000000596046448,0.09946656227111816,stage1,LibriSpeech/test-clean/260/123286/260-123286-0027.flac,260-123286-0027,0.15,stage1,
2,BUT EMIL IF I UNDERSTAND THEN ALL OUR GOOD TIMES ARE OVER WE CAN NEVER DO NICE THINGS TOGETHER ANY MORE,HE IS NOT WELL HE HAS COME OVER THE OCEAN FOR REST AND CHANGE OF SCENE,But they will instigate every little thing that is happening. It's been a long time since we've been told that we are the only ones who have been waiting for this season that I am living in.,False,-1,7.873823642730713,0.15000000596046448,0.09981882572174072,stage1,LibriSpeech/test-clean/237/134500/237-134500-0037.flac,237-134500-0037,0.15,stage1,
3,HIS WIFE NOW LIES BESIDE HIM AND THE WHITE SHAFT THAT MARKS THEIR GRAVES GLEAMS ACROSS THE WHEAT FIELDS,IT WAS SO DARK THAT I COULD SEE NOTHING BUT A FEW SPARKS ON THE HEARTH,"and I would like at least why is it for singing? And so I decided that was the course not in the case of the police, but we still have to answer the questions.",False,-1,8.338543891906738,0.15000000596046448,0.10026765614748001,stage1,LibriSpeech/test-clean/237/134493/237-134493-0001.flac,237-134493-0001,0.15,stage1,
4,I BELIEVE IN THE TRAINING OF PEOPLE TO THEIR HIGHEST CAPACITY THE ENGLISHMAN HERE HEARTILY SECONDED HIM,WHY IT'S IN MISSOURI SOMEWHERE ON THE FRONTIER I THINK WE'LL GET A MAP,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1995/1836/1995-1836-0008.flac,1995-1836-0008,0.0,stage1,impossible_target
0,THIS SET OF ROOMS IS QUITE THE OLDEST IN THE COLLEGE AND IT IS NOT UNUSUAL FOR VISITORS TO GO OVER THEM,HE FELT A TREMOR RUN THROUGH THE SLENDER YELLOW FIGURE IN FRONT OF HIM,The,False,-1,7.822947978973389,0.15000000596046448,0.0998973622918129,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0002.flac,1580-141084-0002,0.15,stage1,
1,AS SOON AS THESE DISPOSITIONS WERE MADE THE SCOUT TURNED TO DAVID AND GAVE HIM HIS PARTING INSTRUCTIONS,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0027.flac,1320-122617-0027,0.0,stage1,impossible_target
2,IT IS MY HEART HUNG IN THE SKY AND NO CLOUDS EVER FLOAT BETWEEN THE GRAVE FLOWERS AND MY HEART ON HIGH,THE LIVERY BECOMES OBNOXIOUS TO NEARLY ALL WHO ARE REQUIRED TO WEAR IT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8555/292519/8555-292519-0007.flac,8555-292519-0007,0.0,stage1,impossible_target
3,AS TO HIS AGE AND ALSO THE NAME OF HIS MASTER JACOB'S STATEMENT VARIED SOMEWHAT FROM THE ADVERTISEMENT,TELL US SAID THE OTHER THE WHOLE STORY AND WHERE SOLON HEARD THE STORY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/287645/8463-287645-0013.flac,8463-287645-0013,0.0,stage1,impossible_target
4,IN SHORT HE BECOMES A PROMINENT FIGURE IN LONDON SOCIETY AND IF HE IS NOT CAREFUL SOMEBODY WILL SAY SO,I AM NOT COMPLAINING THAT THE RATE IS SLOW BUT THAT THE SEA IS SO WIDE,"So, so every time you like a certain thing, or do a certain thing, which by exact state, will use your side of the system to perform some of the most important things.",False,-1,7.974162578582764,0.15000000596046448,0.10005626827478409,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0001.flac,7176-92135-0001,0.15,stage1,
0,ON HUGE SILVER PLATTERS WERE PYRAMIDS OF TARTS AND CAKES AND RED WINE SPARKLED IN GLITTERING DECANTERS,HOLMES HELD IT OUT ON HIS OPEN PALM IN THE GLARE OF THE ELECTRIC LIGHT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0010.flac,7021-85628-0010,0.0,stage1,impossible_target
1,AT THE FARTHER END OF THE LARGEST HALL A TABLE WAS SET WITH GOLDEN CUPS AND GOLDEN PLATES IN LONG ROWS,I HAD TO READ IT OVER CAREFULLY AS THE TEXT MUST BE ABSOLUTELY CORRECT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0009.flac,7021-85628-0009,0.0,stage1,impossible_target
2,SO YOU WILL BE A GOOD GIRL I KNOW AND NOT MAKE ANY TROUBLE BUT WILL STAY AT HOME CONTENTEDLY WON'T YOU,UNCAS CAST HIS SKIN AND STEPPED FORTH IN HIS OWN BEAUTIFUL PROPORTIONS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/79730/7021-79730-0005.flac,7021-79730-0005,0.0,stage1,impossible_target
3,NANCY'S CURLY CHESTNUT CROP SHONE IN THE SUN AND OLIVE'S THICK BLACK PLAITS LOOKED BLACKER BY CONTRAST,HAY FEVER A HEART TROUBLE CAUSED BY FALLING IN LOVE WITH A GRASS WIDOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4992/41797/4992-41797-0020.flac,4992-41797-0020,0.0,stage1,impossible_target
4,IT IS BLACK IN MISFORTUNE IT IS BLACKER STILL IN CRIME THESE TWO BLACKNESSES AMALGAMATED COMPOSE SLANG,YOU SEE MY FRIEND IT'S AN ISSUE OF THE MONSTER THE NOTORIOUS NARWHALE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0042.flac,4507-16021-0042,0.0,stage1,impossible_target
0,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MENAGERIE TO FRANCE,"So the dendons are too, with wooden door, when the door will expand, at least once they're doing it. So the dendons will touch each other.",False,-1,9.481903076171875,0.15000000596046448,0.09971936792135239,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0001.flac,2094-142345-0001,0.15,stage1,
1,YOU SEE I'VE LIVED ALL MY LIFE WITH UNC NUNKIE THE SILENT ONE AND THERE WAS NO ONE TO TELL ME ANYTHING,YOU WILL ALLOW ME TO SUGGEST SAID HE THAT THAT IS A MATTER OF OPINION,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1284/1180/1284-1180-0023.flac,1284-1180-0023,0.0,stage1,impossible_target
2,YEA HIS HONOURABLE WORSHIP IS WITHIN BUT HE HATH A GODLY MINISTER OR TWO WITH HIM AND LIKEWISE A LEECH,DELLA HAD A YOUNG SISTER NAMED MARIA AND A COUSIN WHOSE NAME WAS JANE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1221/135767/1221-135767-0014.flac,1221-135767-0014,0.0,stage1,impossible_target
3,I SEE THEY LAY HELPLESS AND NAKED WEEPING AND NONE TO ANSWER NONE TO CHERISH THEE WITH MOTHERS SMILES,THIS THOUGHT HOWEVER DID NOT ENTER THE HEADS OF THE ENTHUSIASTIC PAIR,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/908/157963/908-157963-0025.flac,908-157963-0025,0.0,stage1,impossible_target
4,THE INMATES BEING REMOVED AT THE APPOINTED HOUR A FEW CANNON BALLS WERE FIRED THROUGH THE STONE WALLS,AND THEN THEY BECAME VEXED AND WOULD HAVE SNATCHED YOUR PURSE FROM US,"The characters and their continuing with their answers, the front-fathers and the worst paneled up stories with their wonderful ideas, were an opportunity to manage the characters.",False,-1,8.351957321166992,0.15000000596046448,0.09988263994455338,stage1,LibriSpeech/test-clean/7729/102255/7729-102255-0039.flac,7729-102255-0039,0.15,stage1,
0,BUT IT IS THE CIGARETTE WHICH CHIEFLY HAS BROUGHT THE MODERN DRAMA TO ITS PRESENT STATE OF PERFECTION,AND THEN YOU CAME BACK NOT CARING VERY MUCH BUT IT MADE NO DIFFERENCE,"The third unit, straight in right, goes to the fourth unit right, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third unit stays, and the third",False,-1,7.887868881225586,0.15000000596046448,0.10031885653734207,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0044.flac,7176-92135-0044,0.15,stage1,
